sku,name,stock,price,notes
LEDR12360-1,LED DRIVE 12V 360W - MODI,14.000,7.000,
FLS103-1,FLOAT SWITCH 10A  3MTR - ITALY,14.000,5.500,
SCRAP010,"SCRAPPER 10""",14.000,1.200,
WBMIX-2,WASH BASIN MIXER FLORANCE LEV  (MILANO CARY),14.000,10.000,
DEF100-5,DUCT EX FAN 100MM A/SHUTTER - KHIND,14.000,7.500,
PLB50D,PVC LONG BEND 50MM DD,14.000,1.500,
SSSHM4,SS SNAP HOOK - M4,14.000,0.400,
PS4'',PVC SOCKET 4'' BP,14.000,0.600,
SINKMO9,KITCHEN SINK MIXER TECKN -MILANO CARY,14.000,10.500,
EFM200-1,"EX FAN METAL W GRILL 8"" 200MM - DETON",14.000,8.500,
730019,FLEX OUTLET 20A - SYNERGY,14.000,2.500,
LEDNL2315,LED NET LIGHT 2.3X1.5MTR - BLUE,14.000,12.000,
DCKK55MM,DOOR CYLINDER KALE KILIT 55MM,14.000,2.500,
ESL12SES-1,E SAVING LAMP 12W E27 SPIRAL-GE,14.000,1.500,
COPMN020,"COPPER MALE NIPPLE 1/2""X3/8"" 20MM",14.000,0.700,
LEDS5050-6,LED STRIP 2 LINE 2835 WW 50MTR - WONDERFUL / HIMAX,14.000,17.500,
COPBV020,"COPPER BALL VALVE 3/4"" 20MM - RUX ENGLAND",13.000,4.500,
PVT007575D,PVC TRUNKING 75X75 - DD,13.000,10.000,
SWSKT13SUN,SW SOCKET 13A 1G UNIVERSAL,13.000,2.000,
MF080-1,HRC FUSE 80A 30X57 - LAWSON UK,13.000,2.500,
COPFN020,COPPER FEMALE NIPPLE 1/2 20MM,13.000,0.000,
DCKK60MM,DOOR CYLINDER KALE KILIT 60MM,13.000,3.000,
LEDCL01.2,LED CANDLE LAMP 1.2W B22 - GE,13.000,1.300,
MCCB2063-3,MCCB 2P 63A W ENCLOSURE - BSLI (AOELEC),13.000,9.500,
MCAP0020-1,MOTOR CAPACITOR 20UF,13.000,2.500,
MCBSP32-6,MCB SP 32A - GE,13.000,1.800,
STNL050,"STEEL NAIL 2""",13.000,0.500,
SG31HDMI,HDMI CABLE 1.4V 1.5MTR,13.000,1.800,
GIT075050,GI TRUNKING 75x50MM - 2.44MTR,13.000,5.500,
LEDR12060-2,LED DRIVE 12V 60W - V.MAX,13.000,2.500,
LDL0830-3,"LED DOWN LIGHT 8"" 30W - MODI",13.000,3.000,
LEDTL30,LED TRACK LIGHT 220V - 30W,13.000,6.000,
DS03012-1,DIMMER SWITCH 2x300W 2WAY - DIGNITY,13.000,5.000,
IL0702R-2,LED SOLAR SPIKE LIGHT 2W WH - MODI,13.000,3.500,
PEDFP16-1,"PEDESTAL FAN PVC 16"" - KHIND",13.000,20.000,
LEDEXLWA-1,LED EXIT LIGHT TRANSPARENT W/ARROW - KHIND,13.000,14.000,
EXS1353-2,EXT SOCKET 13A 5W/3MTR - INDIGO / DIGNITY,13.000,3.500,
ACC60MFD,AC CAPACITOR 60+5MFD,13.000,3.500,
PVCFHS45,PVC FLEX HOSE SPAIN 1/2 x 3/8 x 45CM,13.000,1.000,
AVD20,"ANGLE VALVE DOUBLE 1/2"" - BOSINI",13.000,2.000,
FCAP00160,FAN CAPACITOR 1.6MFD,13.000,0.500,
LEPRS06-7,"LED SURFACE LIGHT RD 6"" 20W ADJUSTABLE - EVB",13.000,1.800,
GIC04,"GI CLIP 4"" HD",12.000,0.500,
PVCS03,"PVC SOCKET 3"" EP",12.000,0.500,
BWS12050,BRASS WOOD SCREWS 12X50,12.000,0.050,
CUPB,CUP FITTING BROWN,12.000,0.200,
LEDB0302,LED BULB 3W E27 - PRC,12.000,0.600,
LEDB0702,LED BULB 7W E27 - LIPER,12.000,0.800,
ZENL1111,CONTACT BLOCK SINGLE 16A 22M ZENL1111,12.000,2.500,
LEDTLL2M,LED TRACK LIGHT LINE  2MTR WH / BLK,12.000,3.000,
GLS150ES,GLS LAMP 150W E27 240V,12.000,0.400,
PT313-6,PLUG TOP 13A 3PIN CLEAR - REXTON/PRESTON,12.000,0.400,
CFL302501-1,CABLE FLEXIBLE 3CX2.5MM - 100YDS (MESC),12.000,40.000,
DEF150-2,DUCT EX FAN 150MM - ADMORE,12.000,8.500,
PPHP400B,"PVC PIPE HP 4""  5.8MTR (BLACK)",12.000,7.500,
CFL301501-2,CABLE FLEXIBLE 3Cx1.5MM - 100YDS  (ADNEXT),12.000,20.000,
SCDR05-1,SCREW DRIVER 5X150MM  (CRV100),12.000,0.700,
V1028BK,SWITCH DP 20A MAT WHITE - V MAX,12.000,1.800,
EXTR10-1,EXTENSION REEL 13A 10YDS  - PRC,12.000,1.200,
EFP25CM-9,EX FAN PVC SQUARE 25CM - PRESTON,12.000,5.500,
K2948MCO,SW SOCKET METAL 13A 2G FLUSH - MK2948MCO,12.000,15.500,
CFL50400,CABLE FLEXIBLE 5CX4.0MM - 80YDS,12.000,85.000,
FLTR022T5,FL TUBE ROUND 22W T5,12.000,1.800,
ZF8CMS,CEILING MOUNT EX FAN 200MM,12.000,4.500,
LEDFL0030-5WH,LED FLOOD LIGHT 30W WH - LEDVANCE/OSRAM,12.000,16.000,
HOOKBP2,"HOOK BP 2""""  'L' TYPE",12.000,0.100,
MEAST-10,MEASURING TAPE 5MTR -KF,12.000,0.800,
LEDWP220-2,LED WP FITTING 2x2FT - MODI,12.000,3.000,
19300,PVC ADAPTABLE BOX WP 10X7X4 - IDE19300,12.000,4.500,
PTHP050,"PVC TEE HP 2""",12.000,0.600,
FKT06T5-2,FLY KILLER TUBE T5 6W BL-TOSHIBA,12.000,1.000,
OHCPC200150,OVERHEAD CRANE PENDANT CABLE 20CX1.5MM,12.000,8.500,
MCBSP040,MCB PLUG IN TYPE SP 40A,12.000,2.000,
PFSOCKET2'',"PVC FEMALE SOCKET HP 3/4""",12.000,0.900,
LEDFL0100-7WH,LED FLOOD LIGHT 100W  WH - MAX / ADNEXT,12.000,6.000,
GLS025ES-2,GLS LAMP 25W 240V B22,12.000,0.400,
DBSP0006-1,DISTRIBUTION BOARD 6W SPN,12.000,20.000,
LC1D25M7,MAGNETIC CONTACTOR 240V 25A - SCHNEIDER,12.000,15.000,
AFD75100,ALUMINIUM FLEX DUCT 100MM X 7.5MTR,12.000,4.500,
LESF309,"LED SPOT LIGHT FITTING 3"" 9W  (WH) - PHILIPS",12.000,3.000,
COPLV022,COPPER LIVER VALVE 22MM- KONEX,12.000,2.300,
LEDT422-3,LED TUBE 4' 22W DL - IMAGE,12.000,1.000,
LESF39-1,"LED SPOT LIGHT FITTING 3"" 9W  (WW) - PHILIPS",12.000,2.500,
PEHP040,"PVC ELBOW HP 1-1/2"" 45D",12.000,0.500,
KSS-CR07,PVC SPLIT CONDUIT BLACK 7MM X 300MTR,12.000,40.500,
GIJB251,GI JUNCTION BOX 25MM 1W,12.000,0.500,
LEPRF08-3,"LED PANEL RD 8"" 18/20W FLUSH - LIPER",12.000,2.000,
PPRTEE020,"PPR PIPE TEE  1/2""",12.000,0.150,
GICH005,GI CHAIN 5MM,12.000,0.800,
LEDCE14,LED CANDLE 5W WW E14 - LEON,12.000,0.800,
ESLP23EST,E SAVING LAMP 23W E27 TORNADO,12.000,2.000,
PUSOK06,PU SOCKET 6MM,12.000,0.500,
COPAV20-1,"COPPER  ANGLE VALVE 1/2"" - GROHE",12.000,3.500,
EFM250-4,"EX FAN METAL W GRILL 10"" 250MM - KHIND",12.000,12.000,
PAR38080-1,REFLECTOR LAMP PAR38 80W E27 (COLOUR) - GE / PHILIPS,12.000,3.500,
DEF100-1,DUCT EX FAN 100MM - DIGNITY,12.000,4.500,
MCBSP020,MCB PLUG IN TYPE SP 20A,12.000,1.000,
MCBTP040-1,MCB TP 40A - SCHNEIDER,12.000,8.000,
RBWNM50,ROOFING BOLT & NUT M6X50MM,12.000,0.050,
E82T25MB,SW SOCKET 13A 2G PVC MAT BLACK - SCHNEIDER,12.000,5.750,
LIR150E27,LAMP INFRA RED 150W E27,11.000,5.000,
WASTE32,"WASH BASIN WASTE 1-1/4"" CH",11.000,0.700,
LSL10B5M,LED STRING LIGHT WP W/BULBS 5MTR - ZIA,11.000,8.500,
IL0702R-1,LED SOLAR SPIKE LIGHT 2W RGB - MODI,11.000,4.000,
PEHP050,"PVC ELBOW HP 1-1/2"" 90D",11.000,0.500,
EFR200GM-1,EX FAN ROUND 20CM GLASS MOUNT - SPIREX JPN,11.000,6.000,
VI006,SWITCH 3G 2W IVORY  WHITE - V MAX,11.000,1.200,
HDL01250-6,HALOGEN DICHR LAMP 12V 50W MR16 COL,11.000,1.000,
EFM250-2,"EX FAN METAL W GRILL 10"" 250MM - DETON",11.000,9.500,
EN1725N,LED DRIVE 12V 25W 2.8A -ENLIGHT,11.000,2.500,
ALUP12272,ALUMINIUM PROFILE 12.2 X 7MM X 2MTR,11.000,1.500,
FCA010UF,FAN CAPACITOR  1UF,11.000,0.600,
THRR2M,THREADED ROD 6MM - 2MTR,11.000,0.500,
56615,ARBOUR WITH PILOT DRILL 32/75 - A10 - STARRET,11.000,7.500,
SCRAP06,"SCRAPPER 6""",11.000,1.200,
RE17RMMU,TIME DELAY MULTI FUNCTION 16A - SCHNEIDER,11.000,20.500,
ERCB1606,EARTH ROD COP BONDED M16 X 6',11.000,3.000,
LWL243W,LED WALL LAMP 24W-3W 3D - PRESTON,11.000,2.500,
MHL150-3,METAL HALLIDE LAMP DE 50W 240V MERCURY- GE,11.000,5.500,
COPLV015,COPPER LIVER VALVE 15MM - KOPLEX,11.000,2.000,
CFLE2520,"COPPER FLANGE ELBOW 3/4X1/2""",11.000,1.800,
WP1HP,WATER PUMP 1.0 HP - RR,11.000,25.000,
LESF307-10,"LED SPOT LIGHT FITTING 3"" 7W CW  (5YRS)- HYUNDAI",11.000,2.000,
SWB1210,PVC SPIRAL WRAPING BAND M12X10MTR-WHI,11.000,2.200,
IWS03205,IND WALL SOCKET 415V 32A 3P+N+E,11.000,2.800,
HSSL020,HEAT SHRINKABLE SLEEVE 20MM,10.500,0.800,
CCF4005,CONTROL CABLE  SHIELDED FLEXIBLE 4CX0.5MM - SEECAB,10.000,1.200,
IGN0400-2,IGNITOR FOR HID LAMPS 35-400W - VS,10.000,3.000,
GLS040300C,GLS LAMP 40W 240V E27 ROUND (OVEN 300C) - GE,10.000,1.500,
DSAG12121,PVC ADAPTABLE BOX WP 125X125X100 IP66 - VOLT,10.000,4.000,
IRTEE13MM,IRRIGATION TEE 13MM,10.000,0.200,
RLR39030,REFLECTOR LAMP R39 30W E14,10.000,0.800,
LEDR12150-2,LED DRIVE 12V 150W W PROOF IP65 - KOREA,10.000,18.500,
WD040-1,WD40 SPRAY 250ML  (AM40),10.000,1.300,
CCF0375,CONTROL CABLE  SHIELDED FLEXIBLE 3CX0.75MM -TURKEY,10.000,0.750,
PCFP50,PVC FLEX. PIPE 50MM,10.000,0.800,
KC3PIN,KETTLE CORD 3PIN,10.000,2.500,
UK1712,SWITCH 45A DP+NEON -UK,10.000,2.500,
RP3310,RIVET PIN 3.2X10,10.000,0.010,
LEPSF04-3,"LED PANEL SQ 4"" 6W FLUSH CW- TECO",10.000,2.000,
MTA320,WP SWITCH 10A 3G 2W IP55 - XETEX,10.000,2.500,
WHS55,WP ISOLATOR 55A SPN - SCHNEIDER/CLIPSAL,10.000,8.000,
MHL2250-1,METAL HALLIDE LAMP 250W 240V E40 - OSRAM,10.000,5.000,
CF103804,CARTRIDGE FUSE 10X38 4A,10.000,0.400,
CL60E12-1,CANDLE LAMP 60W 240V E12,10.000,0.400,
LEDEXL-L,LED EXIT LIGHT SINGLE W/ARROW- LEFT,10.000,2.200,
GICOP25,GI COUPLING 25MM,10.000,0.175,
MHSB0035,METAL HALLIDE/SODIUM BALLAST 35W - VS,10.000,6.500,
DS05022-1,DIMMER SWITCH 500W 2G 2W - STARLUX,10.000,7.000,
LRLR5005,LED REFLECTOR LAMP R50 5W E14,10.000,0.750,
GGBL1011NIS,SWITCH 10A 1G 1W - SCHNEIDER / LISSE,10.000,0.600,
18500,PVC ADAPTABLE BOX WP 5X5X4 - IDE18500,10.000,2.000,
AGR100-1,"ALUMINIUM GRILL 4"" WITH MESH",10.000,1.500,
LEDCL05D,LED CANDLE LAMP FILAMENT 5W E14 WW (DIMMABLE),10.000,3.000,
LEPRS04ADJ,"LED SURFACE LIGHT RD 4"" 20W ADJUSTABLE - WONDERFULL",10.000,1.500,
LEDB06DL,LED BULB 6W E27 A60 -KHIND,10.000,0.800,
RFWS025,RUBBER FOOT WHEEL SWIVAL BLACK 1'',10.000,1.000,
LMLSF28W,LED SLIM FITTING 2FT 28W - IMAGE,10.000,3.500,
V1008BK,SWITCH 4G 2W MAT BLACK - V MAX,10.000,1.500,
AR111GE75,LAMP HALOSPOT 12V 75W G53 AR111 - GE,10.000,4.500,
W3002,SW SOCKET 13A 2G - RR,10.000,1.000,
VI008,SWITCH 4G 2W IVORY  WHITE - V MAX,10.000,1.500,
IWS01603-3,IND WALL SOCKET 220V 16A 2P+E (PCE),10.000,2.000,
TELAD2W-3,TELEPHONE ADAPTOR 2W RJ12 6PIN,10.000,1.500,
DS0811,PVC ADAPTABLE BOX WP 80X110X70,10.000,2.500,
CFL20150-1,CABLE FLEXIBLE 2CX1.50MM FIG8 - LOOSE,10.000,0.225,
HL30E27,HALOGEN LAMP 30W E27 - OSRAM,10.000,1.500,
CTSS4046,CABLE TIES ST STEEL 4.6 X 400MM,10.000,6.500,
LC1D32M7,MAGNETIC CONTACTOR 240V 32A - SCHNEIDER,10.000,23.500,
PVCC100,PVC CONNECTOR STRIP 100A,10.000,2.000,
LEPRF06-5,"LED PANEL RD 6"" 20W FLUSH - LIPER",10.000,4.000,
PBRH040,"PAINT BRUSH 11/2"" CHN",10.000,0.500,
GGBL1032NIS,SWITCH 10A 3G 2W - SCHNEIDER / LISSE,10.000,1.300,
S031,LED STRIP REMOTE CONTROL RGB 10MM 1000W - MODI,10.000,1.000,
IPP,INVOICE PAPER PRINTING,10.000,0.000,
DC816A,MULTI ADAPTOR 13A 3W - DACHANG,10.000,1.000,
LDL04MR16,LED DICHROIC LAMP 4.8W 12V MR16 DL - KANYON,10.000,1.200,
ZSU122BSS,SWITCH METALIC 10A 2G 2W BSS - ZIA,10.000,4.000,
V308X,SWITCH 10A 4G 2W - HAILAR,10.000,1.500,
CF1400-2,"CEILING FAN 56"" (1400MM) - SMC",10.000,15.000,
POLSKT030,"POLY SOCKET 1""E",10.000,2.250,
MX327,SWITCH 45A DP+NEON - MAXTON,10.000,1.500,
LEDFL0030-1,LED FLOOD LIGHT 30W - SPARTON,10.000,5.000,
282470,PVC 3X3 BLANK COVER  - GALION WHITE,10.000,1.500,
LESF303-1,"LED SPOT LIGHT FITTING 3"" 3W",10.000,1.000,
GIB8030HD,GI BOLT 8 X 30MM,10.000,0.020,
SK22001,CRIMPING TOOL/STRIPPER SK22001 - SGK,10.000,3.000,
5SJ6132,MCB SP 32A -SIEMENS,10.000,2.500,
AVRX20,"ANGLE VALVE 1/2"" - ROXO ITALY",10.000,1.500,
LEDEXL-D,LED EXIT LIGHT SINGLE W/ARROW- DOWN,10.000,2.500,
DBHS0505,DRILL BIT HSS  STEEL 5.5MM,10.000,1.500,
CCF1205,CONTROL CABLE SHIELDED  FLEXIBLE  12C X 0.5MM  M/C - SANA KABLO,10.000,2.500,
RG60050-1,SATTELITE CABLE RG6 50YDS -MX/RELITE,10.000,2.000,
RLM4O6,SW SOCKET M/CLAD 13A 2G MULTI - REXANS,10.000,2.500,
GIT100075,GI TRUNKING 100x75MM - 2.44MTR,10.000,7.000,
PFT30100-2,PVC FLOOR TRUNKING 2COMPARTMENT 30X100X200X200X2MTR,10.000,4.500,
PUTEE04,PU TEE 4MM,10.000,0.600,
CF5050R,RUBBER FLEXIBLE CABLE 5CX50MM,10.000,16.500,
PTHP075,"PVC TEE HP 3""",10.000,0.600,
ALUP0121,ALUMINIUM PROFILE 12MMX1MTR,10.000,1.500,
CL60B15,CANDLE LAMP 60W 240V B15,10.000,0.300,
SSSHM5,SS SNAP HOOK - M5,10.000,0.650,
LMLF14W,LED MIRROR LIGHT 1.5FT 14W - WINTEX,10.000,3.000,
BATRCAA,BATTERY RECHARGABLE AA - DURACELL,10.000,2.000,
LEDJCRL,LED STRIP JOINT CONNECTOR ROPE LIGHT,10.000,0.250,
PVCFH1260,PVC FLEX HOSE ARO/SU 1/2 x 1/2 x  100CM,10.000,1.600,
LD600,LED DIMMER 300W - DIGNITY,10.000,3.500,
ZSUM115BSS,SW SOCKET METALIC 13A 1G  BSS -ZIA,10.000,4.500,
LEDNL320RGB,LED NET LIGHT 4X3MTR 320 BULBS RGB,10.000,5.000,
BRR3220,BRASS REDUCER 32MMX20MM,10.000,1.000,
STUD003,CAST ALUMINIUM ROAD STUD WITH D/ REFLACTOR,10.000,3.000,
CCFL2005,CONTROL CABLE SHIELDED  FLEXIBLE  2CX0.5MM -SANA KABLO,10.000,0.700,
DEF200-2,DUCT EX FAN 200MM - ADMORE,10.000,12.000,
DS05011-2,DIMMER SWITCH 500W 1G - VETO /GEO,10.000,3.500,
BW1166,LED DICHORIC LAMP 8W GU1O WW/ NON DIM IP20 RD SILVER - BRETTONWOODS,10.000,5.000,
LEDSTB09-3,LED STICK BULB 9W B22 - IMAGE,10.000,1.000,
735412,GRID SWITCH 20A 2W WHITE - SYNERGY,10.000,4.500,
PJB25U-1,PVC JUNCTION BOX 25MM U WAY-DD,10.000,0.450,
FCAP0200,FAN CAPACITOR SQUARE 2UF,10.000,0.500,
GIPS025,GI PLAIN SADDLE 25MM,10.000,0.050,
LEDEXL-R,LED EXIT LIGHT SINGLE W/ARROW- RIGHT,10.000,2.200,
EMTS38,"EMT SADDLE P CLIP 38MM 11/2""",10.000,0.200,
TCl004-1,TELEPHONE CABLE 2PAIR 100MTR - TEEKAB,10.000,8.500,
RAWPS08,RAWL PLUG+SCREWS S8,10.000,0.500,
AB24075,ALARM BELL 220V- 240V 75MM ROUND -ANDELI,10.000,4.500,
HAL22150-10,HALOGEN LAMP 240V 150W E27 64478,10.000,4.500,
FDSP06080,FLAP DISC SAND PAPPER 60/80 X 115MM,10.000,0.150,
IRHJ1/2,"IRRIGATION HOSE JOINT 1/2""",10.000,0.150,
LRL10COL,LED RICE LIGHT 10YDS COLOUR,10.000,1.500,
7018,SW SOCKET M/CLAD 13A 1G - TENBY,10.000,2.500,
FLT14T5-1,FL TUBE T5 2FT 14W WW - GE,10.000,1.800,
LEPSF04,"LED PANEL SQ 4"" 9W FLUSH - MODI",10.000,1.500,
LDLGU53DIM,LED DICHROIC LAMP 4.9W  GU5.3 W/W MR16 DIM - OSRAM,10.000,2.500,
FANHK,"FAN HOOK 5""",10.000,1.200,
SINKMPTK,SINK PILLER TAP SINGLE (KAZ) - MILANO,10.000,8.500,
LEDFL0050-4WH,LED FLOOD LIGHT 50W WH / WW - MAX,10.000,5.500,
VI023,SATELITE SOCKET IG IVORY WHITE- VMAX,10.000,0.800,
LEPSQ24,"LED PANEL SQ 8"" 24W FLUSH -MODI",10.000,1.700,
BW14406,LED SPOT LIGHT TRIMLESS FITTING ROUND WHITE - BRETTONWOODS,10.000,7.000,
GGBL2011S,SWITCH 20A 3x3 DP - SCHNEIDER/LISSE,10.000,2.500,
12V3PIN,A/C D/C ADAPTOR 3PIN 12V 2A,10.000,2.500,
IWS01603-1,IND WALL SOCKET 110V 16A 2P+E (PCE),10.000,2.000,
JCL0050,"JUBILEE CLIP 2""",10.000,0.000,
PJB20U-DD,PVC JUNCTION BOX 20MM  'U' WAY - DD,10.000,0.350,
LEFWD120-1,LED FITTING W DIFFUCER 4FT 3LINE FR 120W WH - ROLA,10.000,2.000,
45EG20AG,MAGNETIC CONTACTOR 220V 40A 2P - SIEMENS,10.000,5.500,
SKU-3456,G I CABLE TRAY 3'' WITH COVER- 2.44MTR,10.000,8.200,
PVCS02,"PVC SOCKET 2""",10.000,0.300,
MGS400-262,DATA MODULAR COPPER CAT6 - SYSTIMAX,10.000,3.200,
V1011BK,SW SOCKET 13A 1G MAT BLACK - V MAX,10.000,1.200,
LEDGL07-2,LED SPIKE LIGHT 7W - HIMAX,10.000,2.000,
PJBBK25A,PVC JUNCTION BOX 25MM 2W ANGLE (BLK),10.000,0.400,
MTA230,WP SW SOCKET 13A 2G IP55 - XETEX,10.000,3.000,
USCH4040,UNISTEAD CHANEL 41MM X 41MM  SLOTTED,10.000,3.500,
GISH05,GI SHACKLE CLAMP 5MM,10.000,0.250,
9031-4,"SCREW DRIVER COMBINED 2IN ONE - TAPARIA 10""",10.000,2.000,
SSBM8,SS-BOLT -   M8X50,10.000,0.150,
CFL50400-1,CABLE FLEXIBLE 5CX4.0MM - LOOSE,10.000,1.500,
617746,SW SOCKET 13A 2G - BELANKO S -BK,10.000,3.500,
EG103B,TIMER SWITCH 16A 240V DIGITAL - HAGER-EG103B,10.000,35.000,
FLBM58,MAGNETIC BALLAST 58/65W 240V,10.000,2.500,
FLT006-1,FL TUBE T5 6W DL,10.000,1.000,
REMSW3G,REMOTE SWITCH 3G,9.000,4.000,
SMWSM,SHOWER MIXER WITH SHOWER-MILANO,9.000,10.500,
HSC020-1,HOLE SAW CUTTER W/ARBOUR 20MM - TOLSEN,9.000,2.500,
GWPIU3020,WP SW SOCKET 13A 2G IP66 - SCHNEIDER,9.000,12.000,
CFL30075BK,CABLE FLEXIBLE 3CX0.75MM - 80YDS- BLACK,9.000,14.500,
CFL302501-3,CABLE FLEXIBLE 3CX2.5MM - 100YDS (ADNEXT),9.000,32.000,
SANDS06,"SANDING DISC 6"" STICKING",9.000,0.600,
K983ALM,SPUR UNIT 13A UNSWICHED & FLEX O/L - MK983ALM,9.000,10.500,
PAR38100C,REFLECTOR LAMP PAR38  80/100W COLOUR,9.000,1.800,
PPRMS032,"PPR MALE SOCKET 1-1/4""",9.000,0.000,
DSRBRD,DOOR STOPPER RUBBER BUSH RED,9.000,0.500,
CSC00250-2,CABLE SINGLE CORE 2.5MM - MESC,9.000,13.000,
DKG-1,DIMMER KNOBE GOLDEN - CRABTREE,9.000,2.500,
IWS03205-1,IND WALL SOCKET 415V 32A 3P+N+E WP - PCE,9.000,5.000,
40192,SWITCH 2A 2P COLOURED OLD GOLD,9.000,1.500,
PUFSP300,PU FOAM SPRAY 300ML -ASMACO,9.000,1.500,
LEDR12150-1,LED DRIVE 12V 150W - V.MAX,9.000,4.500,
TR22112000,AUTO TRANSFORMER 220-110V 2000VA SP,9.000,32.000,
COPFSKT012,"COPPER FEMALE SOCKET 1''  -   1/2""",9.000,1.200,
IK0602-B,INSECT KILLER FITTING 6W - KHIND,9.000,13.500,
CMECJ,CABLE MARKER EC-J,9.000,2.000,
LEFD100-1,LED FITTING W DIFFUCER 4FT 100W - MAX,9.000,3.000,
DT-266,CLAMP METER DIGITAL 600A - XTMAX / BOLTON,9.000,5.500,
ERCPM20,EARTH ROD COUPLER 20MM,9.000,0.800,
CJKM11,CABLE JOINT KIT M11,9.000,5.500,
GU3410BSS,ULTIMATE SOCKET 13A 1G BSS - SCHNEIDER,9.000,12.500,
ALUDL,ALUMINIUM DOOR LOCK REXON ROLLER,9.000,4.500,
LEDBL6E27,LED BULB 40MM ROUND E27 6W,9.000,0.800,
MCCB2100-3,MCCB 2P 100A W ENCLOSURE-DADA,9.000,12.500,
BHF100W-1,BULKHEAD FITTING 100W ANTIQ,9.000,6.500,
GIT050050,GI TRUNKING 50x50MM - 2.44MTR,9.000,6.500,
CLT0700,CABLE JOINT FERRULE 70MM,9.000,0.900,
EFM200-4,"EX FAN METAL W GRILL 8"" 200MM - DIGNITY / TECO",9.000,7.500,
MHL2400-2,METAL HALLIDE LAMP 400W 240V E40 - OSRAM,9.000,5.000,
GIFBM2450,GI FOUNDATION BOLT M24 X 500,8.000,2.750,
RL9805,DOOR WINDOW ENTRY ALARM-PRESTON,8.000,3.000,
DEF200-9,DUCT EX FAN 200MM 30W -  ZIA,8.000,5.500,
ERDS019,EARTH ROD DRIVING STUD M19,8.000,0.500,
ERSP019,EARTH ROD SPIKE M19,8.000,0.500,
DCCFC,DC CONNECTOR FOR CAMERA,8.000,0.500,
CLEARA4F,CLEAR  A4 FILE,8.000,1.200,
YX360TRN,MULTI METER ANALOGUE YX/360/TRN- SAMWA (PRC),8.000,5.000,
IS3KTWP63,WP ISOLATOR 63A TPN - KATKO,8.000,23.000,
WHT63-1,WP ISOLATOR 63A TPN - REXTON,8.000,6.000,
EFM200-5,"EX FAN METAL W GRILL 8"" 200MM - MODI",8.000,6.500,
FFT504,FL FITTING T5 4FT-PHILIPS,8.000,2.500,
PVCLB03EP,"PVC LONG BEND 3"" EP",8.000,2.000,
WB19607,BULKHEAD FITTING HALF SHADE WB19607,8.000,3.500,
KSMPS01,KITCHEN SINK MIXER PS01 - BOSINI,8.000,10.000,
COPFP3/4,"COPPER FEMALEPLUG 3/4"" - 3/8""",8.000,0.550,
FB3C75Z,FLOOR BOX 3 COMPARTMENT - ZIA,8.000,12.000,
WPSKT1G,SW SOCKET WP 13A 1G,8.000,3.000,
SWH1031,SWITCH 10A 3G 1W-HAWELLS,8.000,1.200,
WDB012,WOOD DRILL BIT FLAT 10MM /12MM,8.000,2.000,
GICT05050,GI CABLE TRAY 50X50MM - 2.44MTR,8.000,5.000,
EXS1345-3,EXT SOCKET 13A 4W/5MTR - HB,8.000,4.500,
IRS12,IRIGATION SOCKET 12MM,8.000,0.250,
LEDR12250-1,LED DRIVE 12V 250W W PROOF,8.000,23.000,
KBT30,PVC BLANK PLATE PVC 3X6 - SCHNEIDER/VIVACE,8.000,0.800,
AV2LV,"ANGLE VALVE 3/8X 1/2"" LONG - VIMUX",8.000,0.000,
SWMC31,SW SOCKET M/CLAD 13A 1W - SCHNEIDER,8.000,4.500,
K2446ALM,SW SOCKET M/CLAD W/INDICATOR  W/BOX 13A 2G - MK2446ALM,8.000,18.500,
RS2TRG,ROCKER SWITCH 2T RED/GREEN,8.000,0.400,
PVCGD04,"PVC GRILL DUCT 4""",8.000,3.000,
TELEHAN,TELEPHONE HANDSET,8.000,0.500,
FLT018-4,FL TUBE 2FT 18W COLOUR,8.000,1.000,
RKS-B,RCBO 1P+N 32A 30MA 240V - LS,8.000,15.000,
LEPRS06-3,"LED SURFACE LIGHT RD 6"" 15W - WELLUCK",8.000,3.500,
LEPSF03,"LED PANEL SQ 3"" 7W/5W FLUSH - HOT TIME",8.000,1.000,
PNC25MM,PPR NAIL CLIP 25MM,8.000,0.075,
AHQPLCWX03,SWITCH 10A 3G 2W - HAWELLS,8.000,1.500,
CFL3040-2,CABLE FLEXIBLE 3CX4.0MM - 80YDS - CLASSIC,8.000,42.500,
ESLYALE,ELECTRIC STRIKE LOCK-YALE-JAPAN,8.000,20.000,
COPBS1012,"COPPER BUSHING 3/8""X1/2""",8.000,0.500,
LEPRF08-25,"LED PANEL RD 8"" 24W FLUSH 2 COLOUR - KESOAR",8.000,2.000,
PADL040,PAD LOCK 40MM,8.000,1.000,
PPRMP020,PPR MALE PLUG 20MM,8.000,0.000,
GICT10040,GI CABLE TRAY 100x40MM - 2.44MTR,8.000,5.000,
CTWX101,CRIMPING TOOL - CTWX101,8.000,6.500,
RAWP10,RAWL PLUG 10MM GRY,8.000,1.000,
LDL0830-4,"LED DOWN LIGHT 8"" 30W - WONDERFUL",8.000,2.000,
PPRSK040,PPR SOCKET 40MM,8.000,0.000,
CGBW63L,BRASS CABLE GLAND BW 63L,8.000,4.500,
CFL7040R,RUBBER FLEXIBLE CABLE 7CX4.0MM,8.000,3.500,
LEDFL0050-3WW,LED FLOOD LIGHT 50W WW - HYUNDAI,8.000,13.000,
